Shipment_ID,Origin,Destination,Transport_Mode,Cargo_Type,Weight_KG,Volume_CBM,Distance_KM,Container_Type,Fuel_Price,Season,Carrier,Transit_Days,Actual_Freight_Price_INR
SHP03900,Chennai,New York,Air,Furniture,1548.0,0.5,1404,AIR_CARGO,89.75,Peak,Carrier_D,3,104161
SHP03901,Bengaluru,New York,Sea,Automotive Parts,3143.0,8.83,10051,20FT,113.94,Normal,Carrier_D,19,118826
SHP03902,Pune,Rotterdam,Sea,Electronics,6781.0,24.33,9230,LCL,103.37,Peak,Carrier_D,19,119899
SHP03903,Pune,Los Angeles,Road,Furniture,4585.0,18.5,8780,AIR_CARGO,89.81,Normal,Carrier_E,17,105297
SHP03904,Hyderabad,Dubai,Sea,Textiles,1373.0,0.5,4584,40FT,92.68,Normal,Carrier_B,9,60359
SHP03905,Hyderabad,Singapore,Air,Furniture,1192.0,5.68,9513,40FT_HC,102.49,Normal,Carrier_C,19,275463
SHP03906,Pune,Jebel Ali,Sea,Machinery,4141.0,6.3,6058,AIR_CARGO,89.44,Peak,Carrier_C,15,64158
SHP03907,Delhi,Hamburg,Sea,Textiles,5894.0,13.65,8725,20FT,108.06,Off_Peak,Carrier_C,20,82002
SHP03908,Pune,Colombo,Sea,Food Products,3306.0,4.59,6851,40FT,80.92,Normal,Carrier_C,16,53568
SHP03909,Bengaluru,Jebel Ali,Sea,Machinery,1793.0,0.5,2311,AIR_CARGO,111.3,Normal,Carrier_C,7,53228
SHP03910,Kolkata,Jebel Ali,Sea,Machinery,2569.0,9.65,1242,40FT_HC,87.05,Normal,Carrier_E,3,35859
SHP03911,Bengaluru,Singapore,Sea,Furniture,3311.0,9.03,4711,LCL,81.11,Normal,Carrier_B,13,52511
SHP03912,Mumbai,Dubai,Sea,Chemicals,2359.0,7.39,11227,LCL,109.32,Normal,Carrier_D,19,113832
SHP03913,Chennai,Hamburg,Sea,Furniture,1374.0,5.8,6592,LCL,84.58,Normal,Carrier_D,15,52059
SHP03914,Ahmedabad,Hamburg,Road,Textiles,4991.0,12.67,9725,40FT,108.74,Normal,Carrier_D,21,156701
SHP03915,Kolkata,Dubai,Road,Food Products,8475.0,16.03,7123,40FT_HC,86.85,Normal,Carrier_B,15,106180
SHP03916,Delhi,New York,Sea,Electronics,6319.0,15.89,11516,40FT_HC,112.35,Normal,Carrier_B,21,137122
SHP03917,Chennai,London,Air,Pharmaceuticals,610.0,0.58,4749,AIR_CARGO,83.76,Off_Peak,Carrier_E,11,115105
SHP03918,Chennai,Rotterdam,Sea,Chemicals,5300.0,11.85,1156,LCL,77.79,Peak,Carrier_E,3,32708
SHP03919,Ahmedabad,Shanghai,Air,Textiles,3640.0,4.89,9478,40FT,112.46,Normal,Carrier_D,20,403654
SHP03920,Mumbai,Rotterdam,Air,Electronics,1631.0,0.5,8613,LCL,81.63,Normal,Carrier_B,20,187181
SHP03921,Mumbai,New York,Road,Textiles,698.0,0.5,6567,LCL,112.77,Peak,Carrier_D,15,121342
SHP03922,Mumbai,Singapore,Sea,Chemicals,2322.0,7.71,4253,AIR_CARGO,107.96,Off_Peak,Carrier_E,11,56556
SHP03923,Kolkata,Singapore,Air,Electronics,3167.0,7.26,2665,AIR_CARGO,78.28,Normal,Carrier_D,8,113633
SHP03924,Bengaluru,Los Angeles,Sea,Chemicals,1218.0,10.03,6046,AIR_CARGO,92.81,Normal,Carrier_E,15,56380
SHP03925,Chennai,Rotterdam,Road,Textiles,5569.0,13.0,8161,20FT,77.94,Peak,Carrier_A,15,93116
SHP03926,Bengaluru,Rotterdam,Sea,Machinery,5482.0,13.83,7157,20FT,88.19,Normal,Carrier_C,12,58390
SHP03927,Bengaluru,Shanghai,Sea,Pharmaceuticals,3389.0,8.14,5531,40FT,89.06,Peak,Carrier_A,13,72872
SHP03928,Mumbai,Singapore,Air,Automotive Parts,1024.0,0.5,6706,40FT,98.99,Normal,Carrier_D,16,218910
SHP03929,Bengaluru,Jebel Ali,Air,Pharmaceuticals,2108.0,4.93,1741,AIR_CARGO,114.04,Normal,Carrier_D,2,149562
SHP03930,Chennai,Rotterdam,Sea,Machinery,4002.0,5.26,8502,40FT_HC,81.79,Normal,Carrier_B,18,62091
SHP03931,Chennai,Shanghai,Road,Chemicals,3834.0,8.85,8944,40FT,88.17,Normal,Carrier_C,21,95312
SHP03932,Hyderabad,Dubai,Sea,Pharmaceuticals,1587.0,0.5,632,20FT,98.48,Normal,Carrier_E,3,31677
SHP03933,Delhi,Colombo,Sea,Chemicals,1746.0,3.88,3611,20FT,81.86,Peak,Carrier_D,12,50780
SHP03934,Kolkata,Dubai,Sea,Chemicals,1561.0,4.31,1559,LCL,103.43,Normal,Carrier_E,8,43993
SHP03935,Bengaluru,Shanghai,Sea,Electronics,2080.0,5.83,11980,AIR_CARGO,91.15,Normal,Carrier_E,23,93422
SHP03936,Kolkata,Jebel Ali,Sea,Food Products,1822.0,0.5,7323,40FT_HC,112.98,Off_Peak,Carrier_E,15,79586
SHP03937,Kolkata,Los Angeles,Sea,Chemicals,1618.0,5.78,5856,AIR_CARGO,100.19,Normal,Carrier_A,12,67329
SHP03938,Kolkata,Singapore,Sea,Pharmaceuticals,2286.0,8.08,5825,20FT,89.52,Normal,Carrier_E,13,54516
SHP03939,Ahmedabad,Los Angeles,Sea,Pharmaceuticals,2566.0,2.28,11595,40FT_HC,103.78,Peak,Carrier_B,21,124772
SHP03940,Pune,Los Angeles,Sea,Pharmaceuticals,5068.0,16.01,8088,40FT,108.55,Normal,Carrier_A,14,94506
SHP03941,Hyderabad,Shanghai,Air,Machinery,785.0,2.62,2440,LCL,107.02,Peak,Carrier_A,2,130107
SHP03942,Kolkata,Singapore,Road,Automotive Parts,5522.0,12.91,5654,20FT,85.51,Normal,Carrier_D,12,83028
SHP03943,Pune,Hamburg,Sea,Chemicals,1538.0,5.93,9403,LCL,91.68,Normal,Carrier_C,23,75545
SHP03944,Pune,Colombo,Sea,Furniture,8378.0,26.43,5369,AIR_CARGO,93.09,Normal,Carrier_C,8,67384
SHP03945,Hyderabad,Rotterdam,Sea,Chemicals,3872.0,8.66,4060,40FT_HC,90.54,Peak,Carrier_D,9,69493
SHP03946,Chennai,Los Angeles,Sea,Chemicals,3568.0,6.52,11899,AIR_CARGO,87.43,Normal,Carrier_C,23,88942
SHP03947,Ahmedabad,Dubai,Air,Furniture,2337.0,13.89,11260,LCL,105.11,Peak,Carrier_E,22,408360
SHP03948,Bengaluru,Hamburg,Sea,Electronics,9557.0,22.06,11328,20FT,75.49,Peak,Carrier_B,25,84722
SHP03949,Hyderabad,Hamburg,Sea,Chemicals,2451.0,7.3,2014,LCL,86.74,Normal,Carrier_E,4,36199
SHP03950,Delhi,Jebel Ali,Sea,Machinery,6679.0,15.21,3194,20FT,80.66,Off_Peak,Carrier_C,4,42068
SHP03951,Pune,Los Angeles,Sea,Textiles,1721.0,0.5,5584,LCL,80.15,Normal,Carrier_C,11,39012
SHP03952,Kolkata,Los Angeles,Air,Food Products,3983.0,8.25,10069,AIR_CARGO,86.08,Normal,Carrier_B,19,267582
SHP03953,Pune,London,Road,Pharmaceuticals,8586.0,24.89,8974,LCL,105.49,Peak,Carrier_A,14,172158
SHP03954,Ahmedabad,Shanghai,Sea,Chemicals,1441.0,0.5,10271,40FT,113.78,Peak,Carrier_A,21,123898
SHP03955,Delhi,Jebel Ali,Sea,Electronics,3440.0,13.46,11089,AIR_CARGO,95.58,Peak,Carrier_B,20,110914
SHP03956,Chennai,Hamburg,Road,Machinery,1580.0,6.82,9479,LCL,88.56,Off_Peak,Carrier_A,19,91507
SHP03957,Chennai,Hamburg,Road,Chemicals,3305.0,3.85,3510,LCL,108.17,Normal,Carrier_C,8,65858
SHP03958,Mumbai,London,Sea,Furniture,8562.0,15.57,3783,40FT_HC,77.68,Normal,Carrier_A,7,46115
SHP03959,Kolkata,Rotterdam,Sea,Electronics,1363.0,0.5,4554,AIR_CARGO,78.73,Normal,Carrier_C,12,43941
SHP03960,Mumbai,New York,Sea,Textiles,2767.0,4.95,3985,40FT_HC,88.81,Normal,Carrier_D,9,54431
SHP03961,Ahmedabad,Dubai,Sea,Automotive Parts,1453.0,0.5,3365,AIR_CARGO,92.94,Off_Peak,Carrier_E,8,35464
SHP03962,Delhi,New York,Sea,Chemicals,2299.0,10.35,9154,20FT,106.91,Normal,Carrier_A,20,90463
SHP03963,Pune,Los Angeles,Sea,Machinery,3744.0,4.18,891,AIR_CARGO,112.01,Normal,Carrier_D,4,56364
SHP03964,Bengaluru,Singapore,Sea,Electronics,2060.0,1.34,8877,AIR_CARGO,96.25,Off_Peak,Carrier_A,18,76135
SHP03965,Mumbai,Jebel Ali,Sea,Furniture,6954.0,22.63,9971,LCL,94.83,Normal,Carrier_D,18,94755
SHP03966,Chennai,Los Angeles,Air,Electronics,3423.0,7.1,1260,40FT,83.52,Normal,Carrier_B,2,100328
SHP03967,Kolkata,Rotterdam,Sea,Chemicals,1058.0,4.2,1211,AIR_CARGO,93.05,Normal,Carrier_D,5,36215
SHP03968,Pune,New York,Sea,Electronics,3078.0,9.19,3783,40FT_HC,111.95,Normal,Carrier_C,7,71408
SHP03969,Delhi,Los Angeles,Sea,Automotive Parts,6463.0,9.57,2896,40FT,90.72,Peak,Carrier_B,9,67684
SHP03970,Hyderabad,Dubai,Sea,Electronics,3557.0,11.68,7183,AIR_CARGO,83.43,Off_Peak,Carrier_B,15,58048
SHP03971,Ahmedabad,Hamburg,Road,Pharmaceuticals,2962.0,9.51,8268,40FT,88.49,Peak,Carrier_C,18,105168
SHP03972,Ahmedabad,Shanghai,Sea,Food Products,2060.0,7.51,7793,20FT,95.58,Normal,Carrier_A,14,71601
SHP03973,Chennai,Colombo,Sea,Pharmaceuticals,2347.0,2.87,4609,40FT,98.94,Normal,Carrier_B,8,65714
SHP03974,Hyderabad,Los Angeles,Air,Food Products,2518.0,7.14,6232,20FT,92.3,Normal,Carrier_A,17,193945
SHP03975,Ahmedabad,Rotterdam,Sea,Electronics,510.0,0.52,7860,40FT,105.34,Normal,Carrier_E,16,86343
SHP03976,Bengaluru,Jebel Ali,Road,Furniture,3379.0,8.42,1873,40FT,98.38,Off_Peak,Carrier_D,7,53928
SHP03977,Pune,Singapore,Sea,Furniture,4779.0,8.27,3139,40FT_HC,101.6,Normal,Carrier_D,5,70437
SHP03978,Kolkata,Dubai,Sea,Chemicals,1537.0,2.9,10741,40FT_HC,109.52,Normal,Carrier_C,21,108407
SHP03979,Pune,London,Sea,Furniture,2908.0,10.83,4437,LCL,109.63,Peak,Carrier_C,13,70859
SHP03980,Bengaluru,Rotterdam,Sea,Food Products,3146.0,0.5,9713,40FT,83.14,Peak,Carrier_D,17,89403
SHP03981,Ahmedabad,New York,Air,Machinery,4233.0,8.61,3386,20FT,99.93,Peak,Carrier_E,13,217998
SHP03982,Bengaluru,Shanghai,Air,Food Products,2520.0,8.56,979,40FT,103.67,Peak,Carrier_C,4,124483
SHP03983,Pune,New York,Sea,Pharmaceuticals,3550.0,4.1,6255,AIR_CARGO,80.83,Normal,Carrier_E,12,47839
SHP03984,Ahmedabad,Hamburg,Sea,Electronics,1175.0,4.4,10764,20FT,108.71,Normal,Carrier_C,22,99545
SHP03985,Kolkata,Shanghai,Air,Chemicals,1293.0,4.95,9922,AIR_CARGO,82.22,Normal,Carrier_B,22,220896
SHP03986,Kolkata,New York,Road,Textiles,3309.0,7.27,3409,LCL,106.97,Peak,Carrier_A,7,70448
SHP03987,Hyderabad,Jebel Ali,Sea,Chemicals,2153.0,6.33,10964,AIR_CARGO,81.46,Normal,Carrier_D,21,65762
SHP03988,Bengaluru,New York,Sea,Chemicals,895.0,8.65,6017,LCL,104.67,Off_Peak,Carrier_A,13,62176
SHP03989,Delhi,Dubai,Sea,Chemicals,3134.0,4.77,1063,LCL,80.93,Off_Peak,Carrier_D,5,28027
SHP03990,Hyderabad,Dubai,Road,Machinery,1092.0,0.5,821,LCL,90.15,Off_Peak,Carrier_C,3,25420
SHP03991,Kolkata,Colombo,Sea,Automotive Parts,14483.0,32.79,6079,AIR_CARGO,80.74,Normal,Carrier_A,14,65267
SHP03992,Chennai,New York,Sea,Pharmaceuticals,608.0,0.5,6783,LCL,85.83,Normal,Carrier_E,16,46240
SHP03993,Ahmedabad,Jebel Ali,Air,Electronics,2587.0,7.7,1419,LCL,114.38,Off_Peak,Carrier_C,5,115983
SHP03994,Hyderabad,Jebel Ali,Sea,Automotive Parts,1210.0,1.06,11106,40FT_HC,79.31,Normal,Carrier_B,21,76811
SHP03995,Mumbai,Los Angeles,Sea,Textiles,4534.0,13.25,8759,40FT,91.26,Off_Peak,Carrier_A,18,69604
SHP03996,Delhi,Singapore,Sea,Automotive Parts,1924.0,5.75,9715,LCL,102.08,Peak,Carrier_A,23,98307
SHP03997,Ahmedabad,Shanghai,Sea,Electronics,4829.0,8.76,7216,20FT,78.78,Off_Peak,Carrier_B,16,42348
SHP03998,Hyderabad,Rotterdam,Sea,Pharmaceuticals,4117.0,6.11,8131,20FT,79.36,Normal,Carrier_D,19,56347
SHP03999,Kolkata,London,Sea,Pharmaceuticals,1249.0,0.5,4960,40FT_HC,80.73,Peak,Carrier_C,10,54277
SHP04000,Pune,Shanghai,Sea,Electronics,1558.0,7.92,8312,AIR_CARGO,100.8,Normal,Carrier_B,18,82480
SHP04001,Kolkata,Shanghai,Sea,Textiles,1998.0,6.85,11749,AIR_CARGO,111.37,Off_Peak,Carrier_E,25,110403
SHP04002,Delhi,Hamburg,Air,Electronics,2393.0,4.05,7949,AIR_CARGO,108.04,Normal,Carrier_C,19,275250
SHP04003,Mumbai,Shanghai,Air,Textiles,2200.0,7.66,4429,LCL,114.32,Off_Peak,Carrier_B,13,190538
SHP04004,Hyderabad,Hamburg,Sea,Textiles,4013.0,5.14,3780,AIR_CARGO,98.13,Peak,Carrier_B,7,66246
SHP04005,Pune,Los Angeles,Sea,Electronics,2911.0,3.43,11578,AIR_CARGO,113.46,Normal,Carrier_A,25,117791
SHP04006,Hyderabad,Singapore,Sea,Food Products,1679.0,0.5,2628,40FT,87.2,Normal,Carrier_A,10,38466
SHP04007,Bengaluru,Jebel Ali,Sea,Pharmaceuticals,1382.0,4.4,9771,LCL,91.86,Normal,Carrier_A,19,70886
SHP04008,Chennai,Colombo,Sea,Textiles,1471.0,1.08,5851,LCL,90.84,Normal,Carrier_C,11,51208
SHP04009,Kolkata,Jebel Ali,Air,Electronics,3098.0,1.56,5603,20FT,76.89,Normal,Carrier_D,12,148716
SHP04010,Hyderabad,New York,Sea,Furniture,2205.0,5.62,9097,20FT,108.19,Peak,Carrier_C,19,99570
SHP04011,Hyderabad,London,Sea,Food Products,9665.0,25.3,2202,40FT,75.99,Peak,Carrier_A,5,52510
SHP04012,Ahmedabad,Singapore,Sea,Pharmaceuticals,2500.0,5.41,5862,40FT_HC,104.2,Peak,Carrier_A,10,86498
SHP04013,Ahmedabad,Singapore,Air,Textiles,2826.0,11.29,912,LCL,91.28,Off_Peak,Carrier_C,7,81134
SHP04014,Hyderabad,Los Angeles,Sea,Pharmaceuticals,775.0,5.06,8210,20FT,75.25,Normal,Carrier_B,15,49933
SHP04015,Mumbai,London,Sea,Food Products,1048.0,6.97,1171,AIR_CARGO,86.6,Normal,Carrier_B,3,33842
SHP04016,Chennai,New York,Sea,Pharmaceuticals,1206.0,6.01,1504,LCL,88.85,Normal,Carrier_A,5,32860
SHP04017,Hyderabad,New York,Road,Machinery,1768.0,5.15,10216,LCL,113.59,Normal,Carrier_A,18,141976
SHP04018,Delhi,Colombo,Road,Chemicals,954.0,0.5,5594,LCL,101.44,Peak,Carrier_D,9,88413
SHP04019,Kolkata,Rotterdam,Sea,Machinery,1180.0,1.42,2811,20FT,96.74,Peak,Carrier_B,6,43509
SHP04020,Bengaluru,Jebel Ali,Sea,Food Products,3852.0,7.12,7315,40FT,80.08,Normal,Carrier_D,17,68353
SHP04021,Ahmedabad,Shanghai,Sea,Textiles,1430.0,0.5,6472,20FT,90.64,Off_Peak,Carrier_A,14,51239
SHP04022,Delhi,London,Sea,Electronics,2434.0,3.5,5225,AIR_CARGO,76.43,Normal,Carrier_A,7,42750
SHP04023,Kolkata,New York,Air,Automotive Parts,3674.0,2.89,10912,AIR_CARGO,105.47,Normal,Carrier_D,25,399311
SHP04024,Pune,New York,Air,Electronics,4626.0,14.55,9119,40FT_HC,81.51,Normal,Carrier_D,20,253943
SHP04025,Ahmedabad,Rotterdam,Air,Pharmaceuticals,3024.0,2.96,2243,20FT,98.78,Off_Peak,Carrier_A,6,122471
SHP04026,Mumbai,Singapore,Air,Automotive Parts,3144.0,10.74,7064,20FT,102.98,Normal,Carrier_E,15,257509
SHP04027,Ahmedabad,New York,Sea,Automotive Parts,4719.0,16.54,1521,40FT_HC,89.66,Normal,Carrier_A,6,40124
SHP04028,Chennai,Colombo,Sea,Pharmaceuticals,3273.0,4.73,3314,40FT_HC,100.3,Normal,Carrier_B,13,61244
SHP04029,Chennai,New York,Air,Pharmaceuticals,4900.0,9.45,10963,LCL,105.57,Off_Peak,Carrier_A,24,345565
SHP04030,Kolkata,New York,Sea,Textiles,621.0,3.47,5814,LCL,82.36,Normal,Carrier_C,13,40859
SHP04031,Delhi,Rotterdam,Air,Food Products,2368.0,3.89,10759,AIR_CARGO,99.03,Normal,Carrier_A,19,306242
SHP04032,Bengaluru,Colombo,Sea,Furniture,2592.0,2.97,2409,40FT,104.36,Normal,Carrier_E,7,53318
SHP04033,Mumbai,Dubai,Sea,Electronics,2316.0,7.28,2861,AIR_CARGO,89.28,Normal,Carrier_B,9,42940
SHP04034,Kolkata,Hamburg,Road,Food Products,2708.0,3.49,4557,20FT,81.5,Normal,Carrier_A,10,54605
SHP04035,Pune,Rotterdam,Sea,Machinery,1917.0,13.12,4713,40FT,86.44,Normal,Carrier_D,10,56074
SHP04036,Mumbai,Singapore,Road,Textiles,4175.0,12.19,9071,LCL,112.32,Off_Peak,Carrier_B,20,133278
SHP04037,Chennai,Singapore,Road,Textiles,1765.0,6.88,7393,40FT_HC,89.3,Normal,Carrier_B,13,84109
SHP04038,Hyderabad,London,Air,Furniture,2170.0,4.81,6862,40FT_HC,79.31,Normal,Carrier_E,16,156090
SHP04039,Hyderabad,Rotterdam,Air,Machinery,6391.0,22.67,7427,AIR_CARGO,78.31,Off_Peak,Carrier_D,15,203565
SHP04040,Bengaluru,Los Angeles,Sea,Electronics,5837.0,10.93,8920,20FT,82.22,Peak,Carrier_C,14,70092
SHP04041,Mumbai,Rotterdam,Road,Chemicals,2770.0,9.64,10767,20FT,80.1,Normal,Carrier_A,21,94417
SHP04042,Kolkata,Dubai,Sea,Machinery,1653.0,0.5,5270,40FT_HC,94.8,Normal,Carrier_C,11,60269
SHP04043,Bengaluru,New York,Sea,Electronics,864.0,11.23,9734,AIR_CARGO,88.9,Off_Peak,Carrier_D,21,76094
SHP04044,Ahmedabad,Rotterdam,Sea,Automotive Parts,2295.0,8.74,6194,AIR_CARGO,108.66,Normal,Carrier_B,14,74385
SHP04045,Ahmedabad,Los Angeles,Sea,Pharmaceuticals,3479.0,4.52,8804,LCL,110.24,Normal,Carrier_E,15,91313
SHP04046,Pune,Shanghai,Sea,Textiles,1564.0,5.83,10560,LCL,93.93,Normal,Carrier_E,21,81876
SHP04047,Delhi,Los Angeles,Sea,Electronics,2510.0,10.23,870,LCL,110.54,Normal,Carrier_B,3,38970
SHP04048,Hyderabad,Singapore,Sea,Food Products,1993.0,1.17,6786,40FT,93.02,Off_Peak,Carrier_E,14,55720
SHP04049,Kolkata,Dubai,Road,Furniture,816.0,0.5,11878,AIR_CARGO,100.68,Peak,Carrier_C,22,158838
SHP04050,Mumbai,New York,Sea,Pharmaceuticals,2698.0,2.45,6207,AIR_CARGO,81.5,Normal,Carrier_B,13,49468
SHP04051,Bengaluru,Los Angeles,Road,Food Products,3317.0,9.81,10439,LCL,77.1,Normal,Carrier_A,27,85031
SHP04052,Kolkata,Dubai,Air,Pharmaceuticals,2773.0,7.33,2638,40FT_HC,81.4,Peak,Carrier_A,11,120168
SHP04053,Bengaluru,Shanghai,Air,Textiles,7131.0,17.1,7449,LCL,85.07,Normal,Carrier_D,14,269913
SHP04054,Bengaluru,Colombo,Sea,Machinery,2028.0,1.61,10509,40FT,105.04,Peak,Carrier_B,21,116750
SHP04055,Bengaluru,Colombo,Air,Chemicals,1926.0,3.76,5463,40FT_HC,81.94,Off_Peak,Carrier_C,11,120504
SHP04056,Mumbai,Colombo,Sea,Machinery,10221.0,21.47,6097,AIR_CARGO,80.23,Off_Peak,Carrier_B,13,53666
SHP04057,Kolkata,Shanghai,Air,Electronics,1110.0,4.58,1443,40FT,112.1,Normal,Carrier_B,6,114614
SHP04058,Chennai,New York,Sea,Furniture,1671.0,0.5,985,40FT,102.55,Normal,Carrier_C,4,43736
SHP04059,Chennai,Hamburg,Road,Machinery,3161.0,4.33,5890,40FT_HC,93.93,Normal,Carrier_E,11,89452
SHP04060,Mumbai,Hamburg,Road,Textiles,5195.0,15.63,10200,LCL,78.8,Normal,Carrier_C,23,89451
SHP04061,Ahmedabad,Dubai,Sea,Furniture,4590.0,9.17,11210,LCL,109.07,Normal,Carrier_B,20,111850
SHP04062,Mumbai,Colombo,Sea,Electronics,1272.0,10.07,8075,20FT,79.33,Normal,Carrier_B,17,62950
SHP04063,Hyderabad,Singapore,Air,Automotive Parts,7201.0,17.93,10004,40FT_HC,99.44,Normal,Carrier_B,17,396820
SHP04064,Bengaluru,New York,Sea,Machinery,3380.0,0.79,8951,LCL,101.71,Normal,Carrier_B,16,86366
SHP04065,Kolkata,Hamburg,Road,Machinery,1468.0,0.5,8567,40FT,91.01,Off_Peak,Carrier_D,19,86648
SHP04066,Kolkata,Rotterdam,Sea,Chemicals,1550.0,1.33,9344,LCL,111.45,Normal,Carrier_E,18,94302
SHP04067,Delhi,London,Sea,Electronics,2619.0,9.21,6311,LCL,77.03,Off_Peak,Carrier_B,10,36495
SHP04068,Delhi,Jebel Ali,Road,Food Products,10128.0,26.68,5766,40FT,107.72,Normal,Carrier_D,11,137088
SHP04069,Pune,Shanghai,Air,Machinery,2870.0,4.9,2330,40FT_HC,97.15,Normal,Carrier_B,5,138787
SHP04070,Chennai,Shanghai,Air,Textiles,10068.0,28.9,10204,20FT,99.45,Off_Peak,Carrier_E,18,389633
SHP04071,Delhi,Hamburg,Sea,Machinery,4424.0,11.85,1013,LCL,114.47,Normal,Carrier_E,5,50885
SHP04072,Delhi,Shanghai,Air,Chemicals,1101.0,1.34,3576,LCL,98.31,Normal,Carrier_C,5,123279
SHP04073,Chennai,Colombo,Sea,Automotive Parts,6241.0,19.55,6479,LCL,106.88,Normal,Carrier_D,13,83611
SHP04074,Hyderabad,Jebel Ali,Sea,Chemicals,1353.0,0.5,11673,40FT_HC,81.14,Peak,Carrier_E,23,85141
SHP04075,Ahmedabad,Singapore,Air,Machinery,1676.0,6.21,9539,40FT,107.37,Normal,Carrier_A,19,308348
SHP04076,Chennai,Rotterdam,Sea,Furniture,2991.0,9.75,4740,40FT,105.44,Normal,Carrier_B,10,64630
SHP04077,Ahmedabad,Dubai,Sea,Food Products,2454.0,8.32,8710,40FT,113.72,Normal,Carrier_E,16,104887
SHP04078,Pune,Jebel Ali,Sea,Pharmaceuticals,4468.0,10.02,11211,40FT,112.43,Off_Peak,Carrier_D,20,114534
SHP04079,Delhi,Singapore,Air,Machinery,3464.0,11.73,6697,40FT,83.56,Off_Peak,Carrier_D,13,179805
SHP04080,Kolkata,Shanghai,Sea,Electronics,2316.0,12.88,5812,40FT,93.6,Normal,Carrier_D,14,66629
SHP04081,Delhi,Hamburg,Air,Machinery,7543.0,17.34,6859,LCL,111.46,Normal,Carrier_C,14,355224
SHP04082,Bengaluru,Los Angeles,Sea,Food Products,1836.0,4.64,4083,LCL,100.63,Normal,Carrier_B,10,55764
SHP04083,Pune,Dubai,Sea,Electronics,1305.0,6.81,10935,40FT,93.55,Normal,Carrier_A,24,82717
SHP04084,Ahmedabad,New York,Air,Textiles,3379.0,6.98,9669,40FT,79.36,Peak,Carrier_D,21,266855
SHP04085,Ahmedabad,London,Sea,Furniture,2471.0,4.71,8613,40FT_HC,89.07,Normal,Carrier_B,15,73454
SHP04086,Bengaluru,Hamburg,Sea,Electronics,2932.0,2.34,7275,40FT_HC,101.61,Normal,Carrier_D,16,91706
SHP04087,Bengaluru,Shanghai,Sea,Chemicals,4039.0,2.72,11649,AIR_CARGO,106.08,Normal,Carrier_D,25,123417
SHP04088,Hyderabad,Hamburg,Sea,Automotive Parts,2217.0,0.74,3924,LCL,92.89,Normal,Carrier_A,8,51351
SHP04089,Mumbai,Colombo,Air,Chemicals,8368.0,23.37,3756,40FT,77.23,Normal,Carrier_B,6,175632
SHP04090,Bengaluru,Shanghai,Sea,Pharmaceuticals,2970.0,2.96,3285,LCL,100.33,Normal,Carrier_D,7,58629
SHP04091,Ahmedabad,Hamburg,Air,Electronics,1866.0,6.39,9030,AIR_CARGO,111.86,Normal,Carrier_C,19,308625
SHP04092,Kolkata,Jebel Ali,Sea,Textiles,3668.0,14.67,9669,40FT_HC,94.86,Normal,Carrier_D,21,97083
SHP04093,Ahmedabad,Jebel Ali,Sea,Machinery,2365.0,6.27,7367,AIR_CARGO,112.14,Normal,Carrier_B,14,93745
SHP04094,Ahmedabad,Rotterdam,Road,Furniture,2691.0,2.88,7998,20FT,89.16,Normal,Carrier_E,12,91795
SHP04095,Hyderabad,Rotterdam,Sea,Electronics,1218.0,2.37,4513,40FT_HC,110.45,Off_Peak,Carrier_D,8,63520
SHP04096,Mumbai,Dubai,Sea,Chemicals,1311.0,4.64,957,LCL,106.45,Normal,Carrier_C,4,39628
SHP04097,Mumbai,Hamburg,Sea,Electronics,4984.0,13.41,3417,40FT_HC,113.47,Off_Peak,Carrier_C,12,67924
SHP04098,Bengaluru,Rotterdam,Sea,Electronics,1121.0,3.14,7219,AIR_CARGO,106.64,Normal,Carrier_D,15,79707
SHP04099,Pune,Colombo,Sea,Electronics,2309.0,8.02,9849,40FT,87.86,Peak,Carrier_B,23,88337
SHP04100,Delhi,Singapore,Sea,Textiles,3090.0,11.36,9438,AIR_CARGO,111.02,Peak,Carrier_D,17,120499
SHP04101,Ahmedabad,Rotterdam,Sea,Furniture,6264.0,12.99,2564,AIR_CARGO,101.79,Normal,Carrier_C,5,50751
SHP04102,Chennai,Hamburg,Sea,Food Products,1828.0,9.97,1092,40FT,81.48,Normal,Carrier_D,1,34145
SHP04103,Delhi,Jebel Ali,Sea,Food Products,4094.0,11.07,10281,LCL,76.84,Off_Peak,Carrier_C,21,49899
SHP04104,Delhi,London,Sea,Electronics,2312.0,0.5,1369,LCL,89.63,Normal,Carrier_E,3,28018
SHP04105,Mumbai,Los Angeles,Sea,Textiles,606.0,0.69,5023,40FT_HC,106.47,Normal,Carrier_D,12,80610
SHP04106,Mumbai,New York,Air,Textiles,2576.0,5.44,1584,AIR_CARGO,99.73,Normal,Carrier_A,4,116261
SHP04107,Hyderabad,Rotterdam,Road,Pharmaceuticals,2394.0,10.02,6987,40FT_HC,96.09,Normal,Carrier_D,19,106696
SHP04108,Hyderabad,New York,Sea,Electronics,3296.0,5.52,4678,40FT,75.15,Normal,Carrier_C,14,45262
SHP04109,Mumbai,Los Angeles,Road,Chemicals,1646.0,4.52,2829,20FT,92.42,Normal,Carrier_B,3,50954
SHP04110,Kolkata,Dubai,Sea,Chemicals,1765.0,0.5,7344,LCL,81.31,Peak,Carrier_C,17,58554
SHP04111,Kolkata,Jebel Ali,Sea,Automotive Parts,5457.0,9.67,4679,40FT,93.18,Normal,Carrier_E,9,62254
